Year,Cause of Death,State,Deaths
2015,"Transport accidents (V01-V99,Y85)",Maryland,750
2015,"Transport accidents (V01-V99,Y85)",Massachusetts,748
2015,"Transport accidents (V01-V99,Y85)",Michigan,1594
2015,"Transport accidents (V01-V99,Y85)",Minnesota,946
2015,"Transport accidents (V01-V99,Y85)",Mississippi,1027
2015,"Transport accidents (V01-V99,Y85)",Missouri,1710
2015,"Transport accidents (V01-V99,Y85)",Montana,375
2015,"Transport accidents (V01-V99,Y85)",Nebraska,497
2015,"Transport accidents (V01-V99,Y85)",Nevada,590
2015,"Transport accidents (V01-V99,Y85)",New Hampshire,218
2015,"Transport accidents (V01-V99,Y85)",New Jersey,954
2015,"Transport accidents (V01-V99,Y85)",New Mexico,540
2015,"Transport accidents (V01-V99,Y85)",New York,2052
2015,"Transport accidents (V01-V99,Y85)",North Carolina,2340
2015,"Transport accidents (V01-V99,Y85)",North Dakota,233
2015,"Transport accidents (V01-V99,Y85)",Ohio,2280
2015,"Transport accidents (V01-V99,Y85)",Oklahoma,1114
2015,"Transport accidents (V01-V99,Y85)",Oregon,1014
2015,"Transport accidents (V01-V99,Y85)",Pennsylvania,2488
2015,"Transport accidents (V01-V99,Y85)",Rhode Island,98
2015,"Transport accidents (V01-V99,Y85)",South Carolina,1350
2015,"Transport accidents (V01-V99,Y85)",South Dakota,205
2015,"Transport accidents (V01-V99,Y85)",Tennessee,1730
2015,"Transport accidents (V01-V99,Y85)",Texas,6762
2015,"Transport accidents (V01-V99,Y85)",Utah,582
2015,"Transport accidents (V01-V99,Y85)",Vermont,115
2015,"Transport accidents (V01-V99,Y85)",Virginia,1288
2015,"Transport accidents (V01-V99,Y85)",Washington,1226
2015,"Transport accidents (V01-V99,Y85)",West Virginia,636
2015,"Transport accidents (V01-V99,Y85)",Wisconsin,1172
2015,"Transport accidents (V01-V99,Y85)",Wyoming,258
2015,Tuberculosis (A16-A19),California,67
2015,Tuberculosis (A16-A19),Florida,28
2015,Tuberculosis (A16-A19),New York,37
2015,Tuberculosis (A16-A19),North Carolina,12
2015,Tuberculosis (A16-A19),Ohio,11
2015,Tuberculosis (A16-A19),Pennsylvania,16
2015,Tuberculosis (A16-A19),Texas,88
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Alabama,132
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Alaska,23
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Arizona,265
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Arkansas,139
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",California,426
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Colorado,111
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Connecticut,65
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Delaware,35
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Florida,33
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Georgia,83
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Hawaii,28
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Idaho,61
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Illinois,247
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Indiana,241
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Iowa,47
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Kansas,57
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Kentucky,180
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Louisiana,119
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Maine,34
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Maryland,1238
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Massachusetts,96
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Michigan,513
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Minnesota,109
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Mississippi,47
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Missouri,158
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Montana,81
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Nebraska,30
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Nevada,44
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",New Hampshire,32
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",New Jersey,95
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",New Mexico,47
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",New York,497
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",North Carolina,136
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",North Dakota,28
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Ohio,216
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Oklahoma,121
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Oregon,143
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Pennsylvania,271
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Rhode Island,24
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",South Carolina,58
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",South Dakota,10
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Tennessee,218
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Texas,428
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Utah,249
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Vermont,20
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Virginia,107
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Washington,181
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",West Virginia,145
2015,"Undetermined intent (Y10-Y34,Y87.2,Y89.9)",Wisconsin,121
2015,Viral hepatitis (B15-B19),Alabama,75
2015,Viral hepatitis (B15-B19),Alaska,18
2015,Viral hepatitis (B15-B19),Arizona,241
2015,Viral hepatitis (B15-B19),Arkansas,60
2015,Viral hepatitis (B15-B19),California,978
2015,Viral hepatitis (B15-B19),Colorado,110
2015,Viral hepatitis (B15-B19),Connecticut,51
2015,Viral hepatitis (B15-B19),Delaware,11
2015,Viral hepatitis (B15-B19),Florida,487
2015,Viral hepatitis (B15-B19),Georgia,124
2015,Viral hepatitis (B15-B19),Hawaii,11
2015,Viral hepatitis (B15-B19),Idaho,48
2015,Viral hepatitis (B15-B19),Illinois,129
2015,Viral hepatitis (B15-B19),Indiana,68
2015,Viral hepatitis (B15-B19),Iowa,42
2015,Viral hepatitis (B15-B19),Kansas,51
2015,Viral hepatitis (B15-B19),Kentucky,88
2015,Viral hepatitis (B15-B19),Louisiana,88
2015,Viral hepatitis (B15-B19),Maine,19
2015,Viral hepatitis (B15-B19),Maryland,52
2015,Viral hepatitis (B15-B19),Massachusetts,100
2015,Viral hepatitis (B15-B19),Michigan,145
2015,Viral hepatitis (B15-B19),Minnesota,47
2015,Viral hepatitis (B15-B19),Mississippi,56
2015,Viral hepatitis (B15-B19),Missouri,101
2015,Viral hepatitis (B15-B19),Montana,23
2015,Viral hepatitis (B15-B19),Nebraska,26
2015,Viral hepatitis (B15-B19),Nevada,72
2015,Viral hepatitis (B15-B19),New Hampshire,27
2015,Viral hepatitis (B15-B19),New Jersey,93
2015,Viral hepatitis (B15-B19),New Mexico,64
2015,Viral hepatitis (B15-B19),New York,322
2015,Viral hepatitis (B15-B19),North Carolina,147
2015,Viral hepatitis (B15-B19),Ohio,138
2015,Viral hepatitis (B15-B19),Oklahoma,134
2015,Viral hepatitis (B15-B19),Oregon,170
2015,Viral hepatitis (B15-B19),Pennsylvania,220
2015,Viral hepatitis (B15-B19),Rhode Island,16
2015,Viral hepatitis (B15-B19),South Carolina,92
2015,Viral hepatitis (B15-B19),Tennessee,190
2015,Viral hepatitis (B15-B19),Texas,546
2015,Viral hepatitis (B15-B19),Utah,37
2015,Viral hepatitis (B15-B19),Vermont,12
2015,Viral hepatitis (B15-B19),Virginia,96
2015,Viral hepatitis (B15-B19),Washington,220
2015,Viral hepatitis (B15-B19),West Virginia,41
2015,Viral hepatitis (B15-B19),Wisconsin,55
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,4673
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,659
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,8496
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,3060
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,25580
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,6772
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,4803
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Delaware,1104
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",District of Columbia,207
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Florida,27626
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Georgia,8190
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Hawaii,501
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Idaho,1912
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Illinois,11274
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Indiana,7907
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Iowa,3688
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kansas,3161
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kentucky,7289
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Louisiana,4502
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maine,2296
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maryland,3900
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Massachusetts,9791
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Michigan,11558
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Minnesota,6383
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Mississippi,2823
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Missouri,7492
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Montana,1310
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nebraska,1745
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nevada,2897
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Hampshire,2414
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Jersey,8545
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Mexico,3059
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New York,16431
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Carolina,10923
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Dakota,712
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Ohio,18929
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oklahoma,5206
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oregon,4905
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Pennsylvania,20126
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Rhode Island,1800
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Carolina,5419
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Dakota,957
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Tennessee,9085
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Texas,19876
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Utah,2871
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Vermont,950
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Virginia,7594
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Washington,7290
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",West Virginia,4267
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wisconsin,8579
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wyoming,787
2016,Acute and subacute endocarditis (I33),Alabama,20
2016,Acute and subacute endocarditis (I33),Arizona,37
2016,Acute and subacute endocarditis (I33),California,119
2016,Acute and subacute endocarditis (I33),Colorado,15
2016,Acute and subacute endocarditis (I33),Connecticut,19
2016,Acute and subacute endocarditis (I33),Florida,97
2016,Acute and subacute endocarditis (I33),Georgia,31
2016,Acute and subacute endocarditis (I33),Idaho,10
2016,Acute and subacute endocarditis (I33),Illinois,37
2016,Acute and subacute endocarditis (I33),Indiana,29
2016,Acute and subacute endocarditis (I33),Iowa,12
2016,Acute and subacute endocarditis (I33),Kentucky,22
2016,Acute and subacute endocarditis (I33),Louisiana,22
2016,Acute and subacute endocarditis (I33),Maryland,17
2016,Acute and subacute endocarditis (I33),Massachusetts,27
2016,Acute and subacute endocarditis (I33),Michigan,50
2016,Acute and subacute endocarditis (I33),Minnesota,24
2016,Acute and subacute endocarditis (I33),Mississippi,11
2016,Acute and subacute endocarditis (I33),Missouri,29
2016,Acute and subacute endocarditis (I33),Nebraska,13
2016,Acute and subacute endocarditis (I33),New Hampshire,11
2016,Acute and subacute endocarditis (I33),New Jersey,30
2016,Acute and subacute endocarditis (I33),New Mexico,11
2016,Acute and subacute endocarditis (I33),New York,61
2016,Acute and subacute endocarditis (I33),North Carolina,32
2016,Acute and subacute endocarditis (I33),Ohio,61
2016,Acute and subacute endocarditis (I33),Oregon,20
2016,Acute and subacute endocarditis (I33),Pennsylvania,72
2016,Acute and subacute endocarditis (I33),South Carolina,19
2016,Acute and subacute endocarditis (I33),Tennessee,47
2016,Acute and subacute endocarditis (I33),Texas,76
2016,Acute and subacute endocarditis (I33),Utah,10
2016,Acute and subacute endocarditis (I33),Virginia,28
2016,Acute and subacute endocarditis (I33),Washington,27
2016,Acute and subacute endocarditis (I33),West Virginia,12
2016,Acute and subacute endocarditis (I33),Wisconsin,34
2016,Alzheimer's disease (G30),Alabama,2583
2016,Alzheimer's disease (G30),Alaska,101
2016,Alzheimer's disease (G30),Arizona,3602
2016,Alzheimer's disease (G30),Arkansas,1609
2016,Alzheimer's disease (G30),California,16112
2016,Alzheimer's disease (G30),Colorado,2216
2016,Alzheimer's disease (G30),Connecticut,1320
2016,Alzheimer's disease (G30),Delaware,340
2016,Alzheimer's disease (G30),District of Columbia,60
2016,Alzheimer's disease (G30),Florida,8904
2016,Alzheimer's disease (G30),Georgia,3960
2016,Alzheimer's disease (G30),Hawaii,162
2016,Alzheimer's disease (G30),Idaho,764
2016,Alzheimer's disease (G30),Illinois,4568
2016,Alzheimer's disease (G30),Indiana,3184
2016,Alzheimer's disease (G30),Iowa,1733
2016,Alzheimer's disease (G30),Kansas,1156
2016,Alzheimer's disease (G30),Kentucky,2054
2016,Alzheimer's disease (G30),Louisiana,2116
2016,Alzheimer's disease (G30),Maine,744
2016,Alzheimer's disease (G30),Maryland,1352
2016,Alzheimer's disease (G30),Massachusetts,2250
2016,Alzheimer's disease (G30),Michigan,4805
2016,Alzheimer's disease (G30),Minnesota,2823
2016,Alzheimer's disease (G30),Mississippi,1428
2016,Alzheimer's disease (G30),Missouri,2729
2016,Alzheimer's disease (G30),Montana,408
2016,Alzheimer's disease (G30),Nebraska,810
2016,Alzheimer's disease (G30),Nevada,836
2016,Alzheimer's disease (G30),New Hampshire,562
2016,Alzheimer's disease (G30),New Jersey,2921
2016,Alzheimer's disease (G30),New Mexico,728
2016,Alzheimer's disease (G30),New York,4188
2016,Alzheimer's disease (G30),North Carolina,4317
2016,Alzheimer's disease (G30),North Dakota,424
2016,Alzheimer's disease (G30),Ohio,5840
2016,Alzheimer's disease (G30),Oklahoma,1739
2016,Alzheimer's disease (G30),Oregon,2193
2016,Alzheimer's disease (G30),Pennsylvania,5352
2016,Alzheimer's disease (G30),Rhode Island,517
2016,Alzheimer's disease (G30),South Carolina,2403
2016,Alzheimer's disease (G30),South Dakota,527
2016,Alzheimer's disease (G30),Tennessee,3570
2016,Alzheimer's disease (G30),Texas,10378
2016,Alzheimer's disease (G30),Utah,1158
2016,Alzheimer's disease (G30),Vermont,385
2016,Alzheimer's disease (G30),Virginia,2679
2016,Alzheimer's disease (G30),Washington,3787
2016,Alzheimer's disease (G30),West Virginia,969
2016,Alzheimer's disease (G30),Wisconsin,2817
2016,Alzheimer's disease (G30),Wyoming,185
2016,Anemias (D50-D64),Alabama,68
2016,Anemias (D50-D64),Arizona,47
2016,Anemias (D50-D64),Arkansas,40
2016,Anemias (D50-D64),California,270
2016,Anemias (D50-D64),Colorado,47
2016,Anemias (D50-D64),Connecticut,58
2016,Anemias (D50-D64),Delaware,16
2016,Anemias (D50-D64),Florida,274
2016,Anemias (D50-D64),Georgia,69
2016,Anemias (D50-D64),Idaho,21
2016,Anemias (D50-D64),Illinois,204
2016,Anemias (D50-D64),Indiana,131
2016,Anemias (D50-D64),Iowa,43
2016,Anemias (D50-D64),Kansas,41
2016,Anemias (D50-D64),Kentucky,96
2016,Anemias (D50-D64),Louisiana,47
2016,Anemias (D50-D64),Maine,30
2016,Anemias (D50-D64),Maryland,56
2016,Anemias (D50-D64),Massachusetts,81
2016,Anemias (D50-D64),Michigan,184
2016,Anemias (D50-D64),Minnesota,74
2016,Anemias (D50-D64),Mississippi,33
2016,Anemias (D50-D64),Missouri,90
2016,Anemias (D50-D64),Montana,15
2016,Anemias (D50-D64),Nebraska,27
2016,Anemias (D50-D64),Nevada,22
2016,Anemias (D50-D64),New Hampshire,29
2016,Anemias (D50-D64),New Jersey,116
2016,Anemias (D50-D64),New Mexico,14
2016,Anemias (D50-D64),New York,214
2016,Anemias (D50-D64),North Carolina,154
2016,Anemias (D50-D64),North Dakota,18
2016,Anemias (D50-D64),Ohio,186
2016,Anemias (D50-D64),Oklahoma,36
2016,Anemias (D50-D64),Oregon,69
2016,Anemias (D50-D64),Pennsylvania,250
2016,Anemias (D50-D64),Rhode Island,16
2016,Anemias (D50-D64),South Carolina,55
2016,Anemias (D50-D64),South Dakota,20
2016,Anemias (D50-D64),Tennessee,83
2016,Anemias (D50-D64),Texas,342
2016,Anemias (D50-D64),Utah,24
2016,Anemias (D50-D64),Virginia,95
2016,Anemias (D50-D64),Washington,69
2016,Anemias (D50-D64),West Virginia,64
2016,Anemias (D50-D64),Wisconsin,105
2016,Anemias (D50-D64),Wyoming,10
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Alabama,368
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Alaska,52
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Arizona,568
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Arkansas,242
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",California,2610
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Colorado,360
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Connecticut,80
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Delaware,18
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Florida,1222
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Georgia,404
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Idaho,54
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Illinois,640
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Indiana,422
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Iowa,112
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Kansas,174
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Kentucky,364
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Louisiana,316
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Maine,28
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Maryland,190
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Massachusetts,158
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Michigan,336
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Minnesota,150
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Mississippi,188
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Missouri,436
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Montana,60
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Nebraska,56
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Nevada,242
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",New Hampshire,25
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",New Jersey,216
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",New Mexico,266
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",New York,586
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",North Carolina,548
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",North Dakota,13
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Ohio,550
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Oklahoma,364
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Oregon,216
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Pennsylvania,544
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Rhode Island,31
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",South Carolina,292
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",South Dakota,33
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Tennessee,434
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Texas,2084
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Utah,140
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Vermont,10
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Virginia,310
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Washington,306
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",West Virginia,164
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Wisconsin,204
2016,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Wyoming,28
2016,Cerebrovascular diseases (I60-I69),Alabama,3724
2016,Cerebrovascular diseases (I60-I69),Alaska,340
2016,Cerebrovascular diseases (I60-I69),Arizona,5990
2016,Cerebrovascular diseases (I60-I69),Arkansas,2360
2016,Cerebrovascular diseases (I60-I69),California,25016
2016,Cerebrovascular diseases (I60-I69),Colorado,3622
2016,Cerebrovascular diseases (I60-I69),Connecticut,2637
2016,Cerebrovascular diseases (I60-I69),Delaware,806
2016,Cerebrovascular diseases (I60-I69),District of Columbia,150
2016,Cerebrovascular diseases (I60-I69),Florida,19113
2016,Cerebrovascular diseases (I60-I69),Georgia,5036
2016,Cerebrovascular diseases (I60-I69),Hawaii,310
2016,Cerebrovascular diseases (I60-I69),Idaho,1102
2016,Cerebrovascular diseases (I60-I69),Illinois,8105
2016,Cerebrovascular diseases (I60-I69),Indiana,4913
2016,Cerebrovascular diseases (I60-I69),Iowa,3155
2016,Cerebrovascular diseases (I60-I69),Kansas,2523
2016,Cerebrovascular diseases (I60-I69),Kentucky,3545
2016,Cerebrovascular diseases (I60-I69),Louisiana,2981
2016,Cerebrovascular diseases (I60-I69),Maine,1178
2016,Cerebrovascular diseases (I60-I69),Maryland,4288
2016,Cerebrovascular diseases (I60-I69),Massachusetts,4648
2016,Cerebrovascular diseases (I60-I69),Michigan,9405
2016,Cerebrovascular diseases (I60-I69),Minnesota,3814
2016,Cerebrovascular diseases (I60-I69),Mississippi,1872
2016,Cerebrovascular diseases (I60-I69),Missouri,4548
2016,Cerebrovascular diseases (I60-I69),Montana,1155
2016,Cerebrovascular diseases (I60-I69),Nebraska,1402
2016,Cerebrovascular diseases (I60-I69),Nevada,2810
2016,Cerebrovascular diseases (I60-I69),New Hampshire,1118
2016,Cerebrovascular diseases (I60-I69),New Jersey,5924
2016,Cerebrovascular diseases (I60-I69),New Mexico,1930
2016,Cerebrovascular diseases (I60-I69),New York,12522
2016,Cerebrovascular diseases (I60-I69),North Carolina,6708
2016,Cerebrovascular diseases (I60-I69),North Dakota,604
2016,Cerebrovascular diseases (I60-I69),Ohio,10229
2016,Cerebrovascular diseases (I60-I69),Oklahoma,4441
2016,Cerebrovascular diseases (I60-I69),Oregon,3071
2016,Cerebrovascular diseases (I60-I69),Pennsylvania,11949
2016,Cerebrovascular diseases (I60-I69),Rhode Island,1008
2016,Cerebrovascular diseases (I60-I69),South Carolina,3166
2016,Cerebrovascular diseases (I60-I69),South Dakota,710
2016,Cerebrovascular diseases (I60-I69),Tennessee,5821
2016,Cerebrovascular diseases (I60-I69),Texas,16945
2016,Cerebrovascular diseases (I60-I69),Utah,1512
2016,Cerebrovascular diseases (I60-I69),Vermont,824
2016,Cerebrovascular diseases (I60-I69),Virginia,4863
2016,Cerebrovascular diseases (I60-I69),Washington,5006
2016,Cerebrovascular diseases (I60-I69),West Virginia,2133
2016,Cerebrovascular diseases (I60-I69),Wisconsin,4517
2016,Cerebrovascular diseases (I60-I69),Wyoming,437
2016,"Certain other intestinal infections (A04,A07-A09)",Alabama,107
2016,"Certain other intestinal infections (A04,A07-A09)",Arizona,213
2016,"Certain other intestinal infections (A04,A07-A09)",Arkansas,73
2016,"Certain other intestinal infections (A04,A07-A09)",California,906
2016,"Certain other intestinal infections (A04,A07-A09)",Colorado,89
2016,"Certain other intestinal infections (A04,A07-A09)",Connecticut,102
2016,"Certain other intestinal infections (A04,A07-A09)",Delaware,30
2016,"Certain other intestinal infections (A04,A07-A09)",Florida,547
2016,"Certain other intestinal infections (A04,A07-A09)",Georgia,170
2016,"Certain other intestinal infections (A04,A07-A09)",Hawaii,11
2016,"Certain other intestinal infections (A04,A07-A09)",Idaho,39
2016,"Certain other intestinal infections (A04,A07-A09)",Illinois,283
2016,"Certain other intestinal infections (A04,A07-A09)",Indiana,211
2016,"Certain other intestinal infections (A04,A07-A09)",Iowa,95
2016,"Certain other intestinal infections (A04,A07-A09)",Kansas,74
2016,"Certain other intestinal infections (A04,A07-A09)",Kentucky,210
2016,"Certain other intestinal infections (A04,A07-A09)",Louisiana,64
2016,"Certain other intestinal infections (A04,A07-A09)",Maine,41
2016,"Certain other intestinal infections (A04,A07-A09)",Maryland,151
2016,"Certain other intestinal infections (A04,A07-A09)",Massachusetts,231
2016,"Certain other intestinal infections (A04,A07-A09)",Michigan,214
2016,"Certain other intestinal infections (A04,A07-A09)",Minnesota,104
2016,"Certain other intestinal infections (A04,A07-A09)",Mississippi,38
2016,"Certain other intestinal infections (A04,A07-A09)",Missouri,200
2016,"Certain other intestinal infections (A04,A07-A09)",Montana,23
2016,"Certain other intestinal infections (A04,A07-A09)",Nebraska,46
